transgenic_line,neurotransmitter,reporter_status,dendrite_type,layer,threshold_v,peak_v,trough_v,upstroke,upstroke_v,downstroke,downstroke_v,fast_trough_v,width,upstroke_downstroke_ratio,file_name
Glutamatergic,Glutamatergic,positive,spiny,L6b,-43.5625,32.500003814697266,-60.906253814697266,324.61986675680805,-5.656250476837158,-128.4786406036319,7.0,-54.656253814697266,0.0006849999999998246,2.5266446253762083,490259892_41
Glutamatergic,Glutamatergic,positive,spiny,L6b,-46.8125,44.625003814697266,-64.40625,418.8244304268959,3.093750238418579,-133.82307893429274,-1.21875,-56.250003814697266,0.0007600000000000939,3.1296875977015826,503517607_43
Glutamatergic,Glutamatergic,positive,spiny,L5,-46.062503814697266,45.906253814697266,-69.71875762939453,496.38817997431045,-0.7187500596046448,-138.01611735517375,-10.281250953674316,-53.000003814697266,0.000640000000000196,3.5965957417632177,490733962_52
Pvalb+,GABAergic,positive,aspiny,L6b,-49.718753814697266,17.375001907348633,-72.9375,387.25819753772174,-17.281251907348633,-295.05814428241916,-4.6875,-63.34375762939453,0.00034000000000000696,1.312480963640346,569723405_70
Sst+,GABAergic,positive,aspiny,L4,-45.875,26.15625,-70.90625,452.60187978931566,-9.343750953674316,-341.166073266813,-3.15625,-61.000003814697266,0.000320000000000098,1.3266321456159358,565462089_64
Glutamatergic,Glutamatergic,positive,spiny,L5,-45.437503814697266,49.000003814697266,-66.43750762939453,483.43958888596404,0.25,-98.48003790607613,34.21875,-50.875,0.0008200000000000429,4.909010995172822,557242105_49
Htr3a+|Vip-,GABAergic,positive,aspiny,L1,-40.718753814697266,27.687501907348633,-67.75000762939453,359.456791128139,-3.5,-134.4594273211155,0.25,-51.000003814697266,0.0005599999999998939,2.67334762827515,569407114_39
Sst+,GABAergic,positive,aspiny,L4,-45.562503814697266,21.406251907348633,-64.40625,348.3827530933289,-14.500000953674316,-150.38792619977204,-17.5,-59.5,0.0006049999999999667,2.3165606568079466,490278904_39
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-44.937503814697266,27.656251907348633,-76.50000762939453,356.88234442011725,-4.84375,-123.71847996004134,-5.8125,-59.5,0.000640000000000196,2.884632469905735,579611597_67
Htr3a+|Vip-,GABAergic,positive,aspiny,L6a,-41.281253814697266,27.500001907348633,-70.0625,432.0380801055215,-11.093750953674316,-182.6584749152873,-12.531250953674316,-62.437503814697266,0.00048000000000003595,2.3652780431123746,574993444_55
Glutamatergic,Glutamatergic,positive,spiny,L4,-50.375003814697266,29.937501907348633,-74.21875,499.68180716719706,-12.093750953674316,-132.86448993511019,4.500000476837158,-54.343753814697266,0.0005649999999999267,3.760837883856229,484564503_63
Htr3a+|Vip-,GABAergic,positive,aspiny,L5,-43.906253814697266,23.875001907348633,-79.03125,517.2658754171215,-8.59375,-380.40672481945273,-5.375,-59.8125,0.00024999999999986144,1.3597705867650587,481136138_55
Pvalb+,GABAergic,positive,aspiny,L2/L3,-48.1875,25.96875,-82.09375,487.0528524467426,-6.593750476837158,-358.7277915731452,-5.875000476837158,-64.90625762939453,0.00028999999999990145,1.3577226629440882,488501071_62
Glutamatergic,Glutamatergic,positive,spiny,L5,-47.250003814697266,47.875003814697266,-70.5,562.799327058483,0.0,-151.5945358458732,1.7812501192092896,-52.187503814697266,0.0006399999999999739,3.712530428080095,589128508_55
Glutamatergic,Glutamatergic,positive,spiny,L5,-36.500003814697266,24.031251907348633,-74.75000762939453,280.86842304454467,-6.03125,-130.36170866741696,2.0,-45.656253814697266,0.0005500000000000504,2.1545316175711178,476550499_57
Htr3a+|Vip-,GABAergic,positive,aspiny,L4,-44.156253814697266,34.21875,-70.59375,378.5756861794888,-12.78125,-88.93812742846175,11.656250953674316,-56.625,0.0008799999999999919,4.256618585589177,574968354_39
Glutamatergic,Glutamatergic,positive,spiny,L4,-44.468753814697266,44.156253814697266,-70.93750762939453,490.32099658280714,-6.187500476837158,-116.32482450111027,24.187501907348633,-54.500003814697266,0.0006999999999999229,4.21510196714827,502999078_38
Glutamatergic,Glutamatergic,positive,spiny,L6a,-47.593753814697266,41.71875,-66.8125,394.73527042927213,3.90625,-93.79584464797125,11.78125,-52.281253814697266,0.0008400000000001739,4.208451578113808,526951157_35
Pvalb+,GABAergic,positive,aspiny,L6a,-39.281253814697266,16.406251907348633,-74.53125762939453,276.7305411886619,-10.96875,-117.04065012176159,-6.218750476837158,-62.968753814697266,0.0006800000000000139,2.3643968219654385,561519381_54
Glutamatergic,Glutamatergic,positive,spiny,L4,-49.375,41.625,-80.59375762939453,545.950970771015,-2.625000238418579,-130.59239142874327,-13.0,-51.625003814697266,0.0006150000000000322,4.180572580056541,485889190_58
Htr3a+|Vip-,GABAergic,positive,aspiny,L1,-41.5625,30.625,-71.15625762939453,389.0331184716653,-7.718750476837158,-147.73279987785017,-6.0625,-56.750003814697266,0.0005800000000000249,2.6333564299419585,593321019_43
Glutamatergic,Glutamatergic,positive,spiny,L4,-53.59375,43.968753814697266,-83.06250762939453,524.3736794841844,-4.59375,-119.50864874113212,3.125,-55.500003814697266,0.0007299999999998974,4.387746702918808,490267468_50
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-45.656253814697266,21.000001907348633,-80.53125762939453,344.6667703353119,-11.531250953674316,-142.69500022252072,-11.812500953674316,-69.03125,0.000600000000000156,2.4154088776609792,469753383_61
Sst+,GABAergic,positive,aspiny,L6b,-43.53125,30.500001907348633,-59.281253814697266,308.8335335514733,-8.03125,-123.93154913630886,2.625000238418579,-55.34375,0.0006800000000000139,2.491968636749597,516327568_48
Glutamatergic,Glutamatergic,positive,spiny,L6b,-46.5,44.406253814697266,-75.84375,436.57964024785696,-8.9375,-109.93635501985447,13.156250953674316,-50.5,0.0007799999999997809,3.9712035219742443,560579916_63
Sst+,GABAergic,positive,aspiny,L5,-45.34375,34.6875,-70.84375,432.35379571585565,0.6875,-235.05656354197328,9.125,-61.34375,0.00041000000000002146,1.839360659412736,328535908_40
Glutamatergic,Glutamatergic,negative,spiny,L4,-50.5,42.093753814697266,-81.21875762939453,468.8640995814821,-5.78125,-109.15453561484316,6.25,-56.250003814697266,0.0007950000000001012,4.295415641141022,483020137_47
Vip+,GABAergic,positive,aspiny,L2/L3,-41.843753814697266,30.46875,-62.156253814697266,358.3364539557199,-11.093750953674316,-134.94861390749205,5.84375,-53.968753814697266,0.0006199999999998429,2.655354831590648,569794458_48
Glutamatergic,Glutamatergic,positive,spiny,L4,-44.8125,39.0625,-67.90625,412.18056102341114,-7.062500476837158,-121.58844682817868,11.125,-49.4375,0.0006399999999999739,3.389964850902976,515511110_49
Glutamatergic,Glutamatergic,positive,spiny,L2/L3,-43.15625,40.312503814697266,-77.09375,440.33541679388566,-3.9375,-133.4301882825264,10.03125,-55.375003814697266,0.000640000000000196,3.3001183799689704,486753754_58
Glutamatergic,Glutamatergic,positive,spiny,L2/L3,-41.71875,30.437501907348633,-79.50000762939453,332.56755073059537,-16.656251907348633,-121.72450587139626,-2.968750238418579,-49.750003814697266,0.0007200000000000539,2.73213309308446,500955426_43
Glutamatergic,Glutamatergic,positive,spiny,L4,-46.531253814697266,44.8125,-77.96875762939453,469.55991546746236,-0.2812500298023224,-98.88090743431187,-15.812500953674316,-54.218753814697266,0.0008650000000001157,4.748741973058837,490170480_46
Pvalb+,GABAergic,positive,aspiny,L4,-52.375003814697266,13.187500953674316,-74.09375,384.45231669839677,-15.406250953674316,-286.3228513277364,-13.406250953674316,-67.28125,0.00032500000000013074,1.3427231354941265,487638658_51
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-41.031253814697266,29.625001907348633,-73.81250762939453,431.37856035243107,-4.718750476837158,-152.10629553210288,-10.718750953674316,-53.500003814697266,0.0004900000000001015,2.8360335700989197,474283475_45
Glutamatergic,Glutamatergic,positive,spiny,L4,-43.437503814697266,40.718753814697266,-77.0625,441.8731413635345,-5.187500476837158,-96.90854026345247,21.031251907348633,-54.781253814697266,0.0008199999999998209,4.559692470470325,502993826_40
Pvalb+,GABAergic,positive,aspiny,L6b,-42.625003814697266,21.593751907348633,-61.34375,406.7106087442069,-11.40625,-246.59572051961925,-4.4375,-60.281253814697266,0.00038000000000004697,1.6493011634070465,599434799_62
Glutamatergic,Glutamatergic,positive,spiny,L4,-45.375,48.5,-65.65625,446.1409599861089,-4.15625,-113.05382367077522,4.59375,-52.937503814697266,0.0008200000000000429,3.946270417932249,501014504_45
Pvalb+,GABAergic,positive,aspiny,L2/L3,-48.437503814697266,31.437501907348633,-77.59375,492.9817672788341,-11.156250953674316,-283.32549127970475,6.437500476837158,-56.687503814697266,0.00035999999999991594,1.7399838082064858,586073683_70
Pvalb+,GABAergic,positive,aspiny,L5,-42.34375,9.125,-76.78125,313.2529774796963,-17.718751907348633,-201.2499528841972,-10.84375,-62.4375,0.00038999999999989043,1.5565368984704688,321704734_48
Glutamatergic,Glutamatergic,positive,spiny,L2/L3,-45.906253814697266,36.0625,-80.4375,433.08191985557386,-5.937500476837158,-101.77919900884626,10.000000953674316,-52.09375,0.0007250000000000867,4.255112282991459,486776965_55
Vip+,GABAergic,positive,aspiny,L5,-42.6875,37.375003814697266,-70.28125,451.3324776482384,-11.125,-172.1669371250133,15.187500953674316,-60.0625,0.000560000000000116,2.6214817152756704,568767467_37
Glutamatergic,Glutamatergic,positive,spiny,L6a,-52.71875,47.750003814697266,-79.78125762939453,546.9015306089797,4.15625,-109.21885361521966,35.062503814697266,-56.437503814697266,0.0007600000000000939,5.007391237924227,502665074_43
Glutamatergic,Glutamatergic,positive,spiny,L6a,-47.125,42.625003814697266,-77.8125,447.7996410470654,1.5,-84.7195637120751,28.531251907348633,-53.937503814697266,0.0008999999999999009,5.28566981965277,502383543_61
Glutamatergic,Glutamatergic,positive,spiny,L4,-44.59375,33.5625,-78.37500762939453,471.843970081837,-4.90625,-170.10784018228202,-5.09375,-47.000003814697266,0.00046999999999997044,2.773793198339503,469864405_46
Glutamatergic,Glutamatergic,positive,spiny,L2/L3,-45.281253814697266,33.875003814697266,-68.96875,361.0424518802934,-10.375000953674316,-98.51065140069733,-7.65625,-50.031253814697266,0.0007999999999999119,3.665009283226988,510946335_50
Vip+,GABAergic,positive,aspiny,L4,-48.09375,29.093751907348633,-74.84375762939453,339.15905396086913,-15.656251907348633,-102.83491139084416,-8.375,-53.59375,0.0007599999999998719,3.2980925385526803,563535101_57
Glutamatergic,Glutamatergic,positive,spiny,L4,-46.25,26.250001907348633,-77.21875762939453,308.900462422134,-18.687501907348633,-85.37303912366853,-10.3125,-56.906253814697266,0.0009399999999999409,3.6182437171373403,501895840_40
Glutamatergic,Glutamatergic,positive,spiny,L5,-51.375,46.000003814697266,-70.40625,425.0737939466337,3.0,-102.79016472143391,27.937501907348633,-50.312503814697266,0.0007999999999999119,4.13535473066517,580612566_59
Sst+,GABAergic,positive,aspiny,L5,-46.781253814697266,39.5,-74.96875762939453,350.71005843483283,1.2500001192092896,-170.88000388602154,16.5,-58.500003814697266,0.000600000000000156,2.0523762316201695,566976438_58
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-40.125,27.500001907348633,-76.00000762939453,321.50599123841704,-9.15625,-153.28101550655316,-9.59375,-59.156253814697266,0.0006200000000000649,2.097493875389101,555734606_53
Glutamatergic,Glutamatergic,positive,spiny,L4,-47.59375,44.937503814697266,-82.4375,527.5836921382903,-1.28125,-118.81267886882978,23.781251907348633,-52.25,0.0006800000000000139,4.440466263038705,395785266_71
Glutamatergic,Glutamatergic,positive,spiny,L6b,-45.375,39.71875,-61.843753814697266,336.8454769459489,0.125,-129.4044061819421,12.625,-55.531253814697266,0.0007599999999998719,2.6030448798810255,507918877_50
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-46.34375,24.0,-69.15625,374.81166504999675,-17.968751907348633,-120.18678798432607,-5.875000476837158,-50.5,0.0006200000000000649,3.1185762706203373,569295876_49
Glutamatergic,Glutamatergic,positive,spiny,L6b,-52.09375,37.937503814697266,-81.53125762939453,277.0383864989421,-2.156250238418579,-116.587996479719,11.125,-56.562503814697266,0.0008600000000000829,2.376217062338267,497611660_63
Glutamatergic,Glutamatergic,positive,spiny,L4,-44.65625,35.96875,-75.71875,400.91397496484353,-7.09375,-109.18361904560521,12.5,-48.593753814697266,0.0006999999999999229,3.671924217838801,422055317_59
Glutamatergic,Glutamatergic,positive,spiny,L4,-46.218753814697266,45.9375,-75.50000762939453,533.8580245638345,-2.875000238418579,-135.81396239658707,-4.0,-48.218753814697266,0.0006399999999999739,3.9308036901605785,502978383_47
Pvalb+,GABAergic,positive,aspiny,L5,-45.968753814697266,8.09375,-79.65625,394.9787282397988,-17.4375,-273.3998294946025,-13.375000953674316,-60.281253814697266,0.0002750000000000252,1.444692664841609,480735016_53
Sst+,GABAergic,positive,aspiny,L6b,-48.03125,27.687501907348633,-78.53125,406.0073324471265,-4.46875,-190.91434709046302,1.4687501192092896,-62.8125,0.00046999999999997044,2.126646523085788,490276212_47
Sst+,GABAergic,positive,aspiny,L4,-47.968753814697266,20.25,-71.1875,440.63877664902003,-11.312500953674316,-324.4189513890292,-7.937500476837158,-62.968753814697266,0.0002949999999999342,1.3582399387039046,485061364_57
Pvalb+,GABAergic,positive,aspiny,L4,-43.500003814697266,23.468751907348633,-71.8125,420.97941964966583,-14.031250953674316,-233.2109153373907,-5.0625,-63.500003814697266,0.00042000000000008697,1.805144579277633,579672464_56
Pvalb+,GABAergic,positive,aspiny,L6b,-48.937503814697266,22.625001907348633,-73.40625762939453,450.6568563939773,-14.781250953674316,-354.0671249334469,-1.40625,-64.09375,0.000300000000000189,1.272800620726045,572295788_87
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-40.34375,27.687501907348633,-64.46875762939453,380.94557478927743,-12.34375,-120.78209971175166,9.062500953674316,-51.062503814697266,0.0005800000000000249,3.15399033216354,583804033_42
Glutamatergic,Glutamatergic,positive,spiny,L6a,-44.5,40.625003814697266,-75.0,493.4279762118159,-5.687500476837158,-99.83909604381863,25.531251907348633,-53.468753814697266,0.0007800000000000029,4.942232008944212,526946778_59
Pvalb+,GABAergic,positive,aspiny,L5,-36.4375,13.375000953674316,-70.53125762939453,244.98665657073002,-15.53125,-105.3152911069183,-9.125000953674316,-57.000003814697266,0.0006999999999999229,2.326221140309192,554447280_45
Pvalb+,GABAergic,positive,aspiny,L5,-47.000003814697266,21.5,-71.25,434.18483089770797,-10.593750953674316,-292.3435025509424,-10.0625,-66.28125,0.00034000000000000696,1.4851872099399541,396608557_71
Glutamatergic,Glutamatergic,positive,spiny,L5,-45.437503814697266,39.625,-72.21875,418.89635574138646,-9.96875,-119.79142522966767,-2.78125,-52.875,0.0006800000000000139,3.4968809740619244,513877604_50
Pvalb+,GABAergic,positive,aspiny,L2/L3,-49.187503814697266,27.3125,-78.0,407.43870082748293,-3.093750238418579,-268.3489739798845,-1.3125001192092896,-63.625,0.00039999999999995595,1.5183165964257597,574992320_66
Htr3a+|Vip-,GABAergic,positive,aspiny,L5,-45.9375,31.34375,-74.59375,434.88028163149323,-17.625,-141.04493628970687,6.593750476837158,-59.406253814697266,0.000600000000000156,3.083274685864988,514824979_44
Pvalb+,GABAergic,positive,aspiny,L2/L3,-40.03125,19.562501907348633,-69.00000762939453,403.08626849299213,-10.500000953674316,-276.691686710201,-2.281250238418579,-55.718753814697266,0.00029999999999996696,1.4568065751652786,609713212_50
Glutamatergic,Glutamatergic,positive,spiny,L4,-48.625003814697266,42.562503814697266,-75.28125762939453,445.2584970619461,-10.46875,-103.34691126118214,26.250001907348633,-51.812503814697266,0.0007399999999999629,4.308387078319858,505847801_47
Htr3a+|Vip-,GABAergic,positive,aspiny,L5,-41.21875,33.5,-65.125,300.71456538788857,1.75,-190.3584845430401,-6.093750476837158,-59.687503814697266,0.0005450000000000177,1.5797276707143406,396939115_41
Vip+,GABAergic,positive,aspiny,L5,-45.125003814697266,40.781253814697266,-74.03125762939453,602.8748280526705,-7.21875,-217.9158436056626,18.281251907348633,-54.656253814697266,0.0004199999999998649,2.76654885701484,591627904_53
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-43.437503814697266,31.1875,-79.03125,408.5369153805512,-10.40625,-109.71830844692735,16.46875,-56.3125,0.0006599999999998829,3.723507235605693,578483845_60
Sst+,GABAergic,positive,aspiny,L5,-43.812503814697266,28.656251907348633,-71.53125,366.23648025763333,-10.593750953674316,-160.7573968622669,-1.6562501192092896,-59.218753814697266,0.0005599999999998939,2.278193647110472,562384889_50
Glutamatergic,Glutamatergic,positive,spiny,L4,-45.437503814697266,52.218753814697266,-75.3125,502.04946347788854,11.40625,-97.69247920398193,9.781250953674316,-51.968753814697266,0.0008099999999999774,5.1390799739006425,476266853_49
Glutamatergic,Glutamatergic,positive,spiny,L4,-43.500003814697266,45.15625,-69.31250762939453,481.8375423503456,3.437500238418579,-162.70488819276022,-4.281250476837158,-50.5625,0.0005599999999998939,2.9614201988787303,486132712_45
Glutamatergic,Glutamatergic,negative,spiny,L6b,-45.15625,40.000003814697266,-77.21875762939453,418.3744497386818,2.375000238418579,-132.51492749733532,17.65625,-55.500003814697266,0.0006399999999999739,3.157187327043549,509875338_59
Pvalb+,GABAergic,positive,aspiny,L4,-46.937503814697266,16.34375,-76.0625,416.21324533312895,-13.531250953674316,-302.8551400683577,-12.656250953674316,-60.468753814697266,0.0002900000000001235,1.3742981058178017,488708322_58
Sst+,GABAergic,positive,aspiny,L5,-36.500003814697266,14.65625,-66.12500762939453,223.80013725241778,-12.656250953674316,-124.91158063331035,-9.8125,-53.75,0.0006249999999998757,1.7916684435321018,478396248_37
Glutamatergic,Glutamatergic,negative,spiny,L4,-50.875,47.812503814697266,-83.5625,573.0539029099149,-4.84375,-119.66752756071799,-12.437500953674316,-52.593753814697266,0.0007099999999999884,4.788716827287617,479728896_48
Glutamatergic,Glutamatergic,negative,spiny,L5,-45.500003814697266,42.34375,-71.84375,464.1459484147063,-0.7187500596046448,-114.75854562431978,7.156250476837158,-49.84375,0.0006550000000000722,4.0445436624315665,488698341_58
