transgenic_line,neurotransmitter,reporter_status,dendrite_type,layer,threshold_v,threshold_i,peak_v,peak_i,trough_v,trough_i,upstroke,upstroke_v,downstroke,downstroke_v,fast_trough_v,fast_trough_i,width,upstroke_downstroke_ratio,f_i_curve_slope,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,input_resistance_mohm,latency,peak_v_long_square,peak_v_ramp,peak_v_short_square,ri,sag,seal_gohm,tau,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest,file_name
Htr3a+|Vip-,GABAergic,positive,aspiny,L5,-35.83744430541992,262.7465515136719,12.868979454040527,262.2649230957031,-49.31679916381836,229.10549926757812,244.7915595469971,-12.594037055969238,-116.15270462391001,-4.126433372497559,-47.84088134765625,257.8497619628906,0.0005603669724770685,2.0979314675312724,0.045998416562035,-53.4687538146973,-45.1458346048991,-55.2187522888184,215.275376,0.0167200000000001,23.0000019073486,15.5833342870077,29.9750011444092,141.093716025352,0.103318735957146,1.829040384,10.1983166376182,140.0,247.916661580404,509.999969482422,-39.65625,-34.9375,-45.1625022888184,-53.53125,-46.0312538146973,-73.8562515258789,2.07579094506733,2.38038400627736,2.16517516883855,-89.8125,-73.7110214233398,519517188_60
Pvalb+,GABAergic,positive,aspiny,L4,-34.2099609375,293.7353515625,26.28092384338379,294.1204528808594,-54.44889450073242,292.4248046875,340.46487742576716,-2.46240234375,-230.21461917690715,-2.360595703125,-54.259765625,293.9833984375,0.0004022135416666868,1.4793956348108326,0.890624990734172,-54.0625038146973,-55.8750025431315,-58.8593778610229,172.50256,0.01461,25.1875019073486,28.8750012715658,33.8437519073486,144.999846816063,0.103174313902855,1.491404544,9.67085076778284,170.0,169.25,440.0,-30.1250019073486,-30.2500006357829,-42.4375019073486,-54.2187538146973,-55.9479192097982,-68.8750076293945,1.35718269556364,1.37074527449518,1.52858375136965,-94.6875076293945,-67.8475646972656,475888653_54
Glutamatergic,Glutamatergic,positive,spiny,L2/L3,-33.60966873168945,471.0165100097656,34.35495376586914,471.4552001953125,-51.525352478027344,379.54010009765625,262.18251960116396,1.7859669923782349,-40.37931264522435,24.407428741455078,-45.412147521972656,436.23583984375,0.0018169811320755606,6.976722355527805,0.0751940545898677,-44.09375,-44.8750025431315,-50.5416692097982,74.079928,0.1038,37.0312538146973,46.2500025431315,43.4895858764648,81.2499225139618,0.0156194986775517,1.655004544,23.1125734451869,300.0,287.666666666667,1889.99987792969,-31.4687519073486,-32.7708346048991,-50.3437512715658,-51.53125,-50.9375025431315,-77.3333358764648,4.90262043643269,4.75522680758785,4.06050831776184,-85.9687576293945,-77.3174667358398,513591094_83
Pvalb+,GABAergic,positive,aspiny,L6b,-33.826900482177734,173.2058868408203,38.0968132019043,173.02450561523438,-52.26409149169922,146.83456420898438,434.76430590274384,1.0634191036224365,-170.79791220712679,18.062192916870117,-50.31740188598633,171.0441131591797,0.0005013725490193658,2.54960509488585,0.274300908908919,-50.2812538146973,-50.7291666666667,-53.8359394073486,217.243296,0.0786600000000002,37.5,35.0104192097982,40.5703144073486,194.37500834465,0.0493998341262341,1.741858432,9.06258422350052,100.0,85.9166641235352,420.0,-32.375,-31.5,-37.9531278610229,-50.9375038146973,-54.9895858764648,-69.5625019073486,2.45906754678287,2.38481206112184,2.28618242456674,-90.125,-68.5249328613281,566559909_54
Pvalb+,GABAergic,positive,aspiny,L4,-38.29163360595703,434.3653564453125,16.272933959960938,435.31988525390625,-56.91830825805664,434.74114990234375,295.5147749530959,-9.059301376342773,-230.4463620952411,-7.112844467163086,-56.83007049560547,436.168701171875,0.0004024881889763138,1.2828388056179405,1.40399853264857,-57.2812538146973,-57.4062538146973,-61.7031288146973,114.433824,0.0042999999999999,16.1875,18.15625,28.6875014305115,76.8749192357063,0.0281609501689672,1.394213376,8.15952659489667,280.0,229.5,390.0,-32.46875,-33.3750038146973,-43.4453163146973,-57.34375,-57.5,-61.8984394073486,1.13608629136888,1.06442417582617,1.25473832884748,-70.8750076293945,-60.9131889343262,566756038_63
Htr3a+|Vip-,GABAergic,positive,aspiny,L1,-36.682796478271484,163.09811401367188,32.594757080078125,162.96237182617188,-51.128360748291016,129.84811401367188,311.2486576984373,4.097782135009766,-94.3361339253221,14.579300880432129,-47.030914306640625,158.23118591308594,0.0007101075268815209,3.319673575875306,0.281476087660967,-48.8437538146973,-49.2916692097982,-53.2687530517578,238.597504,0.0438800000000001,35.0,35.5000038146973,35.9312515258789,187.656253576279,0.0191683173179626,1.195092736,9.8068862817782,100.0,95.125,440.0,-36.8750038146973,-37.9062512715658,-40.7500022888184,-53.3125038146973,-54.9062525431315,-72.0375,3.11557707548974,3.2726664401422,2.25712486366149,-92.59375,-71.536979675293,526545261_46
Glutamatergic,Glutamatergic,negative,spiny,L4,-37.971466064453125,139.56521606445312,41.918479919433594,139.67391967773438,-56.581520080566406,96.6684799194336,423.2441792665862,0.395380437374115,-127.85740558259441,16.021739959716797,-47.24320602416992,137.7663116455078,0.0006567391304351751,3.312624800492792,0.225724637681159,-46.9375038146973,-46.2916704813639,-51.0312519073486,106.60624,0.063485,44.8125,45.6875012715658,47.3437538146973,362.500339746475,0.0876780822873116,1.833023744,30.691046040561,70.0,64.7916679382324,790.0,-37.65625,-35.3854179382324,-46.625,-55.6562538146973,-55.5833371480306,-75.1562576293945,3.64279984319332,3.63413165179012,3.86370972626379,-95.25,-74.7400665283203,476451456_48
Glutamatergic,Glutamatergic,positive,spiny,L4,-40.60247039794922,462.9854736328125,37.640987396240234,463.5784912109375,-53.47238540649414,333.5116271972656,373.3250099356206,1.2543604373931885,-89.18722433706321,13.48473834991455,-46.911338806152344,443.2441711425781,0.0008302325581394589,4.249945438980801,0.067078509694714,-46.96875,-47.2812525431315,-50.9187530517578,115.119888,0.0382900000000002,40.4375,44.1666666666667,44.1562522888184,108.437538146973,0.0948032438755035,2.229042176,12.3798949349799,209.999984741211,111.208338419596,939.999938964844,-37.6250038146973,-37.7500012715658,-48.0375022888184,-53.5625038146973,-56.3958358764648,-73.3500015258789,4.21405011941936,4.06009733259235,3.95966330601748,-84.9062576293945,-72.2610549926758,489887491_55
Glutamatergic,Glutamatergic,positive,spiny,L5,-33.85384750366211,106.22307586669922,36.2725944519043,105.49807739257812,-53.34086608886719,96.70384979248047,277.45736107359966,2.929807662963867,-65.91630691760406,16.853364944458008,-49.980770111083984,100.90192413330078,0.0011458461538459265,4.2133820365545,0.23301325946766,-51.0000038146973,-51.9791704813639,-54.9765625,213.444512,0.0278200000000002,37.6875038146973,40.5312538146973,46.0312528610229,217.187464237213,-0.0007756504928693,1.480864768,23.4026303839248,50.0,32.4999993642171,320.0,-32.1875038146973,-34.1562512715658,-43.0078144073486,-55.1562538146973,-56.5937538146973,-60.9531269073486,3.66673092469272,4.16103122346151,4.69791942057577,-83.96875,-59.365665435791,563248177_54
Vip+,GABAergic,positive,aspiny,L4,-32.17410659790039,91.70237731933594,13.450892448425293,91.4047622680664,-47.19196319580078,66.36309814453125,151.04186811350985,-12.555059432983398,-54.430501418977386,-3.75,-43.60268020629883,88.4047622680664,0.0010419047619047359,2.7326549079627833,0.0359875444839858,-45.15625,-47.9166666666667,-51.1964312962123,259.888608,0.01576,15.8125009536743,20.8333346048991,26.3571442195347,308.124870061874,0.0411317758262157,1.235535872,23.6419772312958,50.0,23.2916666666667,249.999984741211,-33.28125,-35.5000025431315,-38.276787349156,-46.0625038146973,-49.7395846048991,-62.3571466718401,2.98857176675267,2.9742626191762,3.15621398577468,-92.9375076293945,-61.085765838623,565191521_50
Sst+,GABAergic,positive,aspiny,L2/L3,-35.76485824584961,100.91598510742188,27.590164184570312,100.26844024658203,-54.10399627685547,81.35041046142578,237.15918584628608,-8.4180326461792,-81.48866654535334,-1.4728484153747559,-52.190574645996094,95.64958953857422,0.0009314754098359797,2.9061857693315765,0.412121204769425,-52.2187538146973,-54.5520858764648,-54.7125022888184,331.504416,0.01892,29.6562519073486,34.4166679382324,31.3437515258789,276.093721389771,0.0593831725418568,1.145355904,15.4519001356778,50.0,57.5833333333333,320.0,-35.65625,-36.2395858764648,-38.7312507629395,-53.4375,-55.5520871480306,-68.3937545776367,3.03121179920061,2.99776295116847,3.15653684327852,-96.8750076293945,-67.7543182373047,578909807_49
Glutamatergic,Glutamatergic,positive,spiny,L5,-37.92732620239258,150.66860961914062,30.421510696411133,150.03488159179688,-52.27470779418945,111.34883880615234,191.04355116828054,1.058866262435913,-55.81092150464734,15.970930099487305,-46.70130920410156,139.06686401367188,0.0012502325581394632,3.433649186888886,0.153458049886621,-48.3750038146973,-41.6875038146973,-48.5156269073486,204.556128,0.01844,34.15625,38.3750025431315,39.4531278610229,170.052111148834,0.0465395674109459,1.34422144,19.4107210428739,90.0,35.2916653951009,400.0,-36.7187538146973,-33.2187538146973,-42.8593769073486,-51.9375,-50.9375038146973,-61.1796913146973,3.4366920051504,3.62765951572304,3.86118970325829,-84.28125,-60.821044921875,608108585_66
Glutamatergic,Glutamatergic,positive,spiny,L6b,-38.904136657714844,222.86148071289062,23.10304069519043,223.4543914794922,-50.869510650634766,165.48480224609375,208.9811395648936,-12.855152130126953,-85.55736458188893,0.8741554021835327,-45.46283721923828,218.49830627441406,0.0008241216216218926,2.451347035125656,0.217394919622208,-49.53125,-49.2604192097982,-56.5875038146973,126.870208,0.06071,25.5312519073486,42.0104192097982,26.5125011444092,151.562616229057,0.149849534034729,3.064335872,14.6088103603522,120.000007629395,130.458333333333,730.0,-39.5312538146973,-40.4895833333333,-46.8125022888184,-55.0937538146973,-54.4479192097982,-77.4000030517578,2.43199779540174,2.5716143936217,2.38278113917378,-93.6562576293945,-76.2948379516602,471410185_52
Glutamatergic,Glutamatergic,positive,spiny,L4,-43.81449508666992,122.13298034667969,39.46609115600586,122.22872161865234,-57.57978820800781,100.68617248535156,408.29549706923353,-4.491356372833252,-88.18279581773439,12.049201965332031,-48.5,119.84574127197266,0.0008370212765960314,4.634841057245072,0.16250484683986,-51.6250038146973,-51.5520846048991,-54.6312522888184,129.13652,0.0922000000000001,41.3125,43.8333371480306,41.9062515258789,137.500077486038,0.0892390981316566,2.017914624,21.5385469128693,70.0,82.4166666666667,900.0,-44.3750038146973,-44.1562538146973,-50.8250022888184,-62.2812538146973,-59.4062525431315,-76.3187561035156,4.67480688120064,4.86887146778651,4.31533534076147,-90.5937576293945,-75.559440612793,502829071_58
Vip+,GABAergic,positive,aspiny,L6b,-33.05535888671875,68.1107177734375,27.571428298950195,67.66785430908203,-46.791072845458984,51.43571472167969,246.91009370673055,-8.259821891784668,-81.93385533701404,3.4785714149475098,-41.65625,65.6107177734375,0.0008257142857143915,3.007780604989835,0.126223776223776,-44.25,-46.1041679382324,-52.5039095878601,192.315024,0.03454,31.0000019073486,41.1250025431315,36.8007831573486,212.968826293945,0.0464839525520802,2.611999488,13.2777331652771,40.0,43.0416666666667,340.0,-35.65625,-38.0104166666667,-41.8554716110229,-46.2812538146973,-46.1250025431315,-70.2695322036743,3.10121348050428,3.23391281442938,3.01790961314761,-92.9687576293945,-69.3597869873047,575923740_49
Vip+,GABAergic,positive,aspiny,L2/L3,-39.924922943115234,113.88567352294922,36.985137939453125,113.57774353027344,-54.084983825683594,84.0381088256836,376.40848799427613,-9.64939022064209,-101.12403968218717,1.2313262224197388,-49.64024353027344,110.55640411376953,0.0007965853658536563,3.722765485816164,0.265118453865337,-52.4687538146973,-50.9062525431315,-55.6770858764648,420.26288,0.0093800000000001,43.1250038146973,47.6979192097982,45.75,216.562539339066,0.0908697843551636,2.041581824,7.46136243068285,70.0,70.4166666666667,210.0,-41.3125,-40.4270846048991,-49.8229192097982,-56.9687538146973,-52.1250038146973,-77.5833358764648,3.88341566899251,3.92821483144458,3.80546763736261,-101.562507629395,-77.1440124511719,582857314_53
Pvalb+,GABAergic,positive,aspiny,L6a,-39.36848831176758,176.16493225097656,28.11805534362793,175.2291717529297,-60.28472137451172,145.8177032470703,314.6746031145076,-4.89366340637207,-99.34069939653396,6.81336784362793,-57.42361068725586,167.2552032470703,0.0007699999999999621,3.1714053823357826,0.19593837535014,-58.8750038146973,-59.4166704813639,-61.3072954813639,238.468528,0.11906,27.3125,29.3958339691162,33.1093762715658,219.06253695488,0.0861993804574013,1.326791936,14.4204689243451,90.0,83.625,370.0,-38.1875,-42.5416692097982,-43.7083346048991,-62.3437538146973,-63.3333358764648,-70.4895858764648,3.07883987086904,2.95256652554855,2.58649240147797,-92.7187576293945,-68.8199691772461,581153862_58
Glutamatergic,Glutamatergic,positive,spiny,L5,-43.702239990234375,260.58489990234375,34.0760612487793,261.539306640625,-52.51631164550781,241.12893676757812,323.2985472960671,-1.882468581199646,-160.49825934589964,-1.210888385772705,-51.67885208129883,261.775146484375,0.000613616352201098,2.024944108580233,0.210344907236748,-51.9687538146973,-54.2708358764648,-55.3500007629395,103.040064,0.025115,23.5937519073486,45.0520858764648,35.36875,98.3444213867186,0.192859947681427,1.767180544,13.6589096926357,150.0,167.958333333333,690.0,-43.78125,-44.6770846048991,-47.3625022888184,-55.7187538146973,-54.9479204813639,-69.1312515258789,2.09432821724034,2.39291626536748,2.25290812791376,-79.4375,-68.2019271850586,488683425_47
Glutamatergic,Glutamatergic,positive,spiny,L4,-43.87090301513672,219.6024627685547,28.236167907714844,219.1639404296875,-61.72336196899414,176.5860595703125,267.69843658661273,-7.244876861572266,-70.6356368169481,8.983606338500977,-58.12038803100586,205.72950744628906,0.0010669672131147223,3.796538168760411,0.230329467701112,-57.2500038146973,-57.6145858764648,-61.1875025431315,259.75872,0.05396,28.5312519073486,32.6458339691162,28.3854185740153,218.593791127205,0.028987430036068,2.848832256,21.6933456681501,90.0,50.3749987284342,610.0,-42.65625,-45.1562538146973,-53.4270871480306,-62.3125038146973,-63.9270858764648,-82.500005086263,3.51427387467621,3.85410220879125,3.94991310198529,-102.000007629395,-81.9060440063477,469763389_50
Sst+,GABAergic,positive,aspiny,L5,-30.57198715209961,120.453125,21.13671875,119.96428680419922,-59.04520034790039,113.91741180419922,229.63699198930087,-0.96484375,-199.4308007137061,-6.4464287757873535,-58.40178680419922,118.45088958740234,0.0005089285714284639,1.1449256723518901,0.563392880303517,-60.9687538146973,-56.8020846048991,-61.8489621480306,249.251248,0.0313350000000001,25.5000019073486,19.3229173024495,26.3072923024495,207.65632390976,0.146811291575432,2.058995968,18.3592976663389,70.0,121.208323160807,610.0,-36.28125,-25.3125012715658,-42.8333346048991,-61.0625038146973,-56.9791692097982,-74.3750063578288,1.30555077147803,1.06142659347248,1.38996744372346,-96.9687576293945,-73.3074264526367,488677318_47
Glutamatergic,Glutamatergic,positive,spiny,L4,-34.7417106628418,311.7040710449219,26.878826141357422,310.948974609375,-50.519134521484375,241.43112182617188,238.13484097625624,-8.94515323638916,-49.75807043443166,14.332270622253418,-44.739158630371094,290.6658020019531,0.001318775510204365,4.8241097971502835,0.113404255243856,-46.5,-46.7187538146973,-50.5562530517578,127.874992,0.08734,31.7812519073486,30.6250019073486,30.3250015258789,94.843789935112,0.0902289971709251,1.101101312,22.2667774867678,170.0,109.166666666667,1480.0,-35.1250038146973,-36.9479204813639,-44.1250030517578,-54.5625,-55.7395846048991,-74.6812515258789,4.53059972371928,4.24541516338555,4.11460167575406,-86.0,-74.0157928466797,518287095_65
Vip+,GABAergic,positive,aspiny,L4,-36.2491455078125,100.34075164794922,21.1875,99.623291015625,-50.00342559814453,84.7003402709961,216.74937766935597,-8.485873222351074,-85.42661340776607,0.6853595972061157,-48.047088623046875,96.57020568847656,0.0007978082191779067,2.52102544712711,0.400171232876712,-50.8437538146973,-50.9791679382324,-53.8500030517578,491.303328,0.01844,29.0000019073486,31.1041673024495,30.6375011444092,249.218866229057,0.0663887560367584,1.761635456,15.0106124827731,50.0,44.25,350.0,-36.84375,-35.7083346048991,-43.7812515258789,-50.96875,-52.5000012715658,-72.6875030517578,2.69905725269538,2.77332225985072,2.96057160309452,-99.25,-72.1371765136719,531121585_36
Glutamatergic,Glutamatergic,positive,spiny,L4,-39.34114456176758,189.06944274902344,34.60243225097656,188.11111450195312,-55.64323043823242,138.4375,313.47933653693184,-4.515625,-77.07285360440707,15.98524284362793,-47.88888931274414,165.23611450195312,0.0009656944444443995,4.092503070899707,0.151875007803099,-47.2812538146973,-47.5833333333333,-52.4947942097982,295.526688,0.0537050000000001,35.2812538146973,41.3750012715658,40.0104192097982,171.25004529953,0.0251490939408541,2.2862848,20.4431337157992,110.0,67.5833333333333,889.999938964844,-38.5000038146973,-37.7812525431315,-47.067710240682,-53.59375,-55.1979204813639,-79.3854192097982,4.1923051697945,4.1535604630338,3.78850096676974,-97.40625,-78.4160385131836,486239338_51
Glutamatergic,Glutamatergic,positive,spiny,L4,-41.980770111083984,299.4615478515625,29.990385055541992,299.6346130371094,-58.986778259277344,222.4951934814453,360.97848017633686,-4.231971263885498,-93.4248306703561,9.555288314819336,-53.89904022216797,289.3990478515625,0.0007782692307692138,3.865850860171047,0.105357142857143,-51.65625,-50.1770858764648,-53.9250015258789,132.119824,0.0821000000000001,30.1875,32.1770833333333,33.8750007629395,181.875005364418,0.0699840411543846,1.783098624,28.8529369919189,50.0,36.875,870.0,-38.1562538146973,-38.4166679382324,-49.01875,-61.8125,-61.8125012715658,-71.6437515258789,3.61506008338096,3.73666967825285,4.15477405494136,-88.5625,-69.3203964233398,325815086_70
Htr3a+|Vip-,GABAergic,positive,aspiny,L1,-38.3625602722168,194.96359252929688,24.679004669189453,194.46481323242188,-52.2830696105957,166.8118896484375,263.6315230165986,-3.1905338764190674,-76.50532856761032,-1.217536449432373,-50.65321731567383,184.54005432128906,0.0008545631067961875,3.473833483144206,0.253218889093397,-53.6562538146973,-53.1145871480306,-56.5750015258789,222.887792,0.14006,26.5000019073486,26.4479173024495,29.5312511444092,179.531320929527,0.0298339929431677,1.410092416,19.1539949987753,110.0,83.3333333333333,499.999969482422,-37.09375,-35.2708346048991,-43.0687522888184,-54.5000038146973,-55.1562538146973,-68.1375061035156,3.2776970750199,3.29313199563371,2.61938132980733,-86.7812576293945,-67.046272277832,526943222_41
